PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
3521;"Parroquia Santa Florentina";"";"";"";"Metro: Las Musas (línea 7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e651b069a541f010VgnVCM1000000b205a0aRCRD";"LONGARES";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28022";"5";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"448286";"4475821";"40.431429369767535";"-3.609681091957488";"913 133 663";"";"p.santaflorentina@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3532;"Parroquia Santa Gema";"";"";"";"Metro: Cruz del Rayo (Línea 9), República Argentina (Línea 6)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d61b069a541f010VgnVCM1000000b205a0aRCRD";"LEIZARAN";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28002";"1";"EL VISO";"5";"CHAMARTIN";"442193";"4477694";"40.44789555692258";"-3.6816784792381325";"915 635 068";"";"parroquiasantagema@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3543;"Parroquia Santa Inés";"";"";"";"Metro: Villaverde Alto (línea 3).  Cercanías Renfe: Villaverde Alto (líneas C4, C4b y C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0981b069a541f010VgnVCM1000000b205a0aRCRD";"REAL DE PINTO";"AVENIDA";"V";"72";"";"";"";"";"MADRID";"MADRID";"28021";"1";"VILLAVERDE ALTO C.H.";"17";"VILLAVERDE";"439933";"4466054";"40.34288024467196";"-3.707239440437014";"917 967 181";"";"santaines@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3547;"Parroquia Santa Irene";"";"";"";"Metro: Miguel Hernández (línea 1)    Bus: 144, 54,142";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f91b069a541f010VgnVCM1000000b205a0aRCRD";"ANDALUCES";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28038";"4";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"445571";"4471420";"40.39160408598674";"-3.6413130700838603";"915 157 951";"";"parroquiasantairene@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3581;"Parroquia Santa Luisa de Marillac";"";"";"";"Metro: Abrantes (línea 11)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=05b1b069a541f010VgnVCM1000000b205a0aRCRD";"ABRANTES";"AVENIDA";"V";"111";"";"";"";"";"MADRID";"MADRID";"28025";"7";"ABRANTES";"11";"CARABANCHEL";"437988";"4470066";"40.378874834395646";"-3.7305289359271807";"914 691 960";"";"par.santaluisademarillac@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
4923174;"Parroquia Santa Maravillas de Jesús";"";"";"";"Metro: La Peseta (línea 11)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a0b25a10f92a110VgnVCM1000000b205a0aRCRD";"MORALES";"CALLE";"V";"64";"";"";"";"";"MADRID";"MADRID";"28054";"6";"BUENAVISTA";"11";"CARABANCHEL";"435014";"4468203";"40.36186640854468";"-3.7653653188489193";"917 524 136";"";"parroquiamaravillas@archidiocesis.madrid";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3590;"Parroquia Santa Margarita María de Alacoque";"";"";"";"Metro: Alto de Extremadura (Línea 6)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0bc1b069a541f010VgnVCM1000000b205a0aRCRD";"JAIME VERA";"CALLE";"V";"33";"";"";"";"";"MADRID";"MADRID";"28011";"2";"PUERTA DEL ANGEL";"10";"LATINA";"438185";"4473498";"40.40981383092874";"-3.728539476812458";"914 649 930";"";"santamargaritaalacoque@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3551;"Parroquia Santa María de Cervellón";"";"";"";"Metro: Arturo Soria (línea 4).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01e1b069a541f010VgnVCM1000000b205a0aRCRD";"BELISANA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28043";"7";"COLINA";"15";"CIUDAD LINEAL";"444292";"4478744";"40.45750196750868";"-3.6570299123844277";"913 002 902";"";"parroquia.cervellon@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3599;"Parroquia Santa María de la Caridad";"";"";"";"Metro: Herrera Oria (línea 9).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8132b069a541f010VgnVCM1000000b205a0aRCRD";"FERMIN CABALLERO";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28034";"5";"LA PAZ";"8";"FUENCARRAL-EL PARDO";"440289";"4481813";"40.4848670646767";"-3.7045215571223085";"917 306 851 / 619 387 496";"";"smcaridad@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3600;"Parroquia Santa María de la Esperanza";"";"";"";"Metro: Herrera Oria (línea 9).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9942b069a541f010VgnVCM1000000b205a0aRCRD";"FERMIN CABALLERO";"CALLE";"V";"53";"";"";"";"";"MADRID";"MADRID";"28034";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"439976";"4481611";"40.48302801193444";"-3.708201407677013";"917 392 222";"";"smesperanza@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3601;"Parroquia Santa María de la Fe";"";"";"";"Metro: Avenida de la Ilustración (línea 7), Peñagrande (línea 7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7362b069a541f010VgnVCM1000000b205a0aRCRD";"PUERTO DE MASPALOMAS";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"439494";"4481151";"40.47884505461881";"-3.7138418690975934";"913 860 220";"";"santamariadelafe@gmail.com";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3607;"Parroquia Santa María de Martala";"";"";"";"Consulte la información relacionada";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7972b069a541f010VgnVCM1000000b205a0aRCRD";"FOBOS";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28030";"3";"MARROQUINA";"14";"MORATALAZ";"446144";"4473328";"40.40883269646705";"-3.634718363236175";"913 713 294";"";"samama@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
8174584;"Parroquia Santa María de Nazaret";"";"";"";"Metro: Las Suertes (línea 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98e83af83a54f410VgnVCM1000000b205a0aRCRD";"CA&amp;Ntilde;ADA DEL SANTISIMO";"CALLE";"V";"27";"";"";"";"";"MADRID";"MADRID";"28051";"3";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"449322";"4468606";"40.366488329860545";"-3.596891765310313";"627 071 241";"";"info@laparroquiadelagavia.com";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3595;"Parroquia Santa María del Bosque";"";"";"";"Consultar los siguientes enlaces.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f82b069a541f010VgnVCM1000000b205a0aRCRD";"MANUEL URIBE";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28033";"8";"ATALAYA";"15";"CIUDAD LINEAL";"443656";"4479524";"40.464480063059945";"-3.664593235270481";"913 000 646";"";"stamariadelbosque@archidiocesis.madrid";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3596;"Parroquia Santa María del Buen Aire";"";"";"";"Metro: Pavones (línea 9).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=75a2b069a541f010VgnVCM1000000b205a0aRCRD";"ENCOMIENDA DE PALACIOS";"CALLE";"V";"192";"";"";"";"";"MADRID";"MADRID";"28030";"5";"FONTARRON";"14";"MORATALAZ";"445550";"4472286";"40.39940985133297";"-3.6416349505607992";"917 730 363";"";"santamariadelbuenaire@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3598;"Parroquia Santa María del Camino";"";"";"";"Metro: Pavones (línea 9).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bbb2b069a541f010VgnVCM1000000b205a0aRCRD";"ENCOMIENDA DE PALACIOS";"CALLE";"V";"334";"";"";"";"";"MADRID";"MADRID";"28030";"1";"PAVONES";"14";"MORATALAZ";"446115";"4471953";"40.396441400543296";"-3.6349518376090617";"917 721 569";"";"smcaminoynspalabra@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3611;"Parroquia Santa María del Monte Carmelo";"";"";"";"Metro: Velázquez (línea 4), Nuñez de Balboa (líneas 5 y 9).";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e6d2b069a541f010VgnVCM1000000b205a0aRCRD";"AYALA";"CALLE";"V";"35";"";"";"";"";"MADRID";"MADRID";"28001";"1";"RECOLETOS";"4";"SALAMANCA";"442037";"4475461";"40.42777344783278";"-3.683314692639447";"914 351 660";"";"smariamontecarmelo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3612;"Parroquia Santa María del Parque";"";"";"";"Metro: Parque de Santa María (Línea 4)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ee2b069a541f010VgnVCM1000000b205a0aRCRD";"SANTA VIRGILIA";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"445564";"4480924";"40.477223767996186";"-3.642207864950082";"917 631 228";"";"psmdelparque@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3613;"Parroquia Santa María del Pilar";"";"";"";"Metro: Sainz de Baranda (líneas 6 y 9)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2603b069a541f010VgnVCM1000000b205a0aRCRD";"REYES MAGOS";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28009";"6";"NIÑO JESUS";"3";"RETIRO";"442799";"4473716";"40.412099637780294";"-3.674177783981407";"915 748 120";"";"santamariadelpilar@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3614;"Parroquia Santa María del Pinar";"";"";"";"Metro: Pinar de Chamartín (líneas 1, 4 y ML1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2c13b069a541f010VgnVCM1000000b205a0aRCRD";"JAZMIN";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28033";"9";"COSTILLARES";"15";"CIUDAD LINEAL";"443470";"4481127";"40.478914528414194";"-3.6669350288714466";"913 024 071";"";"santamariadelpinar@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3615;"Parroquia Santa María del Pozo y Santa Marta";"";"";"";"Consulta los siguientes enlaces";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5733b069a541f010VgnVCM1000000b205a0aRCRD";"MONTANCHEZ";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28053";"1";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"443183";"4469543";"40.374533733474344";"-3.669287042842154";"917 861 189";"";"stamariapozo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3392;"Parroquia Santa María del Silencio";"Parroquia de personas sordas y sordociegas.";"";"";"Metro: Cuatro Caminos (líneas, 1, 2 y 6).";"Se encuentra ubicada dentrio del Hospital de Jornaleros de Maudes (edificio público de carácter benéfico promovido por doña Dolores Romero, viuda de Curiel, que fue Premio del Ayuntamiento en 1916).";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c43b069a541f010VgnVCM1000000b205a0aRCRD";"RAIMUNDO FERNANDEZ VILLAVERDE";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440547";"4477550";"40.44648359531944";"-3.7010763407459804";"915 546 236 / 689 349 380";"";"santamariasilencio@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3618;"Parroquia Santa María del Val";"";"";"";"Metro: Barrio del Pilar (línea 9), Peña Grande (línea 7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0863b069a541f010VgnVCM1000000b205a0aRCRD";"MONFORTE DE LEMOS";"AVENIDA";"V";"115";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"439930";"4481079";"40.478228597607874";"-3.708684817652889";"917 309 461";"";"smdelval@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
10471114;"Parroquia Santa María Josefa del Corazón de Jesús";"";"";"";"Metro: La Gavia (línea 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=54aca0752bf0e510VgnVCM2000001f4a900aRCRD";"LA GAVIA";"AVENIDA";"V";"25";"";"";"";"";"MADRID";"MADRID";"28051";"3";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"448078";"4469306";"40.37272397534624";"-3.6116062616085705";"914 254 468";"";"parroquiasantamariajosefa@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3592;"Parroquia Santa María La Antigua";"";"";"";"Metro: San Cipriano (línea 9)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e73b069a541f010VgnVCM1000000b205a0aRCRD";"VIRGEN DE LA ANTIGUA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28032";"1";"CASCO H.VICALVARO";"19";"VICALVARO";"448608";"4472536";"40.40185218738896";"-3.6056267837607052";"917 765 202";"";"antiguavicalvaro@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3594;"Parroquia Santa María la Blanca";"";"";"";"Metro: Canillejas (línea 5), Torre Arias (línea 5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c993b069a541f010VgnVCM1000000b205a0aRCRD";"VILLA DE CANILLEJAS";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28022";"7";"CANILLEJAS";"20";"SAN BLAS-CANILLEJAS";"448162";"4477353";"40.44521938126783";"-3.6112734226526793";"917 410 355 / 917 418 040";"";"parroquialablanca@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
189092;"Parroquia Santa María la Blanca de Montecarmelo";"";"";"";"Consulta los siguientes enlaces.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d058aa6bd91f010VgnVCM1000000b205a0aRCRD";"MONASTERIO DE OSEIRA";"CALLE";"V";"25";"";"";"";"";"MADRID";"MADRID";"28049";"8";"EL GOLOSO";"8";"FUENCARRAL-EL PARDO";"441043";"4484828";"40.51208279087047";"-3.695903429974299";"914 109 815";"";"smlablancamontecarmelo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3608;"Parroquia Santa María la Mayor y San Julián";"";"";"";"Metro: Estrecho (línea 1)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3328ff632081c010VgnVCM1000000b205a0aRCRD";"CENICIENTOS";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28039";"6";"BERRUGUETE";"6";"TETUAN";"440190";"4478804";"40.45775913190743";"-3.7054041553982313";"653 440 624";"";"smlamayor@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3616;"Parroquia Santa María la Real de la Almudena";"";"";"";"Metro: Ópera (líneas 2, 5 y Ramal), Sol (líneas 1,2 y 3)  Cercanías Renfe: Sol (líneas C3, C4, C4a y C4b)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0fa3b069a541f010VgnVCM1000000b205a0aRCRD";"MAYOR";"CALLE";"V";"90";"";"";"";"";"MADRID";"MADRID";"28013";"1";"PALACIO";"1";"CENTRO";"439405";"4474088";"40.415214006415276";"-3.7142198546445178";"915 480 930";"";"almudena@archimadrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"
3605;"Parroquia Santa María Madre de la Iglesia";"";"";"";"Metro: Carabanchel Alto (línea 11)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=45c3b069a541f010VgnVCM1000000b205a0aRCRD";"GOMEZ DE ARTECHE";"CALLE";"V";"30";"";"";"";"";"MADRID";"MADRID";"28044";"6";"BUENAVISTA";"11";"CARABANCHEL";"435762";"4468968";"40.368818714002444";"-3.756633351098078";"915 082 374";"";"marianistas.smmi@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3606;"Parroquia Santa María Magdalena";"";"";"";"Metro: Pío XII (Línea 9)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4bd3b069a541f010VgnVCM1000000b205a0aRCRD";"DRACENA";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28016";"5";"NUEVA ESPAÑA";"5";"CHAMARTIN";"443154";"4479404";"40.463370892279784";"-3.6705027442925733";"913 454 938";"";"psmmagdalena@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3610;"Parroquia Santa María Micaela y San Enrique";"";"";"";"Metro: Estrecho (línea 1), Cuzco (línea 10)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80f3b069a541f010VgnVCM1000000b205a0aRCRD";"SAN GERMAN";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28020";"2";"CUATRO CAMINOS";"6";"TETUAN";"440905";"4478629";"40.45623301445894";"-3.696952992865078";"915 794 269";"";"santamariamicaela@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
10482989;"Parroquia Santa María Soledad Torres Acosta";"";"";"";"Metro: Las Tablas (líneas 10 y ML1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e216acd02307e510VgnVCM2000001f4a900aRCRD";"CAMINO DE SANTIAGO";"AVENIDA";"V";"35";"";"";"";"";"MADRID";"MADRID";"28050";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"442949";"4484060";"40.505298509834866";"-3.6733430222204624";"917 046 796";"";"secretaria@parroquialastablas.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3727;"Parroquia Santa María - Parroquia personal de habla alemana";"";"";"";"Metro: Bambú (Línea 1)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb04b069a541f010VgnVCM1000000b205a0aRCRD";"BURGOS";"AVENIDA";"V";"12";"";"";"";"";"MADRID";"MADRID";"28036";"6";"CASTILLA";"5";"CHAMARTIN";"442716";"4480571";"40.473848869493494";"-3.6757773271183467";"917 680 725";"";"santa_maria@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3623;"Parroquia Santa Matilde";"";"";"";"Metro: Alfonso XIII (Línea 4)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b124b069a541f010VgnVCM1000000b205a0aRCRD";"LOPEZ DE HOYOS";"CALLE";"V";"166";"";"";"";"";"MADRID";"MADRID";"28002";"2";"PROSPERIDAD";"5";"CHAMARTIN";"443155";"4477530";"40.44648367098555";"-3.6703236932822163";"914 132 820";"";"santamatilde@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3629;"Parroquia Santa Mónica";"";"";"";"Metro: Avenida de América (líneas 4, 6, 7 y 9).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed34b069a541f010VgnVCM1000000b205a0aRCRD";"PRINCIPE DE VERGARA";"CALLE";"V";"87";"";"";"";"";"MADRID";"MADRID";"28006";"6";"CASTELLANA";"4";"SALAMANCA";"442375";"4476404";"40.43628864499966";"-3.679424351485363";"914 118 960";"";"santamonica@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3639;"Parroquia Santa Paula";"";"";"";"Metro: Mar de Cristal (Líneas 4 y 8), Canillas (Línea 4)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e354b069a541f010VgnVCM1000000b205a0aRCRD";"CANILLAS";"CARRETERA";"V";"115";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"445844";"4479761";"40.46676685809602";"-3.6388121727154368";"913 811 266 // 679 747 844";"";"p.santapaula@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3396;"Parroquia Santa Rita";"";"";"";"Metro: Islas Filipinas (línea 7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e964b069a541f010VgnVCM1000000b205a0aRCRD";"GAZTAMBIDE";"CALLE";"V";"75";"";"";"";"";"MADRID";"MADRID";"28015";"1";"GAZTAMBIDE";"7";"CHAMBERI";"439328";"4476669";"40.4384630365298";"-3.715373600997535";"915 490 133";"";"santarita@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3668;"Parroquia Santa Rosa de Lima";"";"";"";"";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9084b069a541f010VgnVCM1000000b205a0aRCRD";"VIA CARPETANA";"CALLE";"V";"47";"";"";"";"";"MADRID";"MADRID";"28047";"3";"SAN ISIDRO";"11";"CARABANCHEL";"437751";"4472286";"40.39886060464703";"-3.733529796699932";"914 281 170";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3669;"Parroquia Santa Rosalía";"";"";"";"Metro: Canillas (Línea 4)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ad94b069a541f010VgnVCM1000000b205a0aRCRD";"LAS PEDRO&amp;Ntilde;ERAS";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"446507";"4479657";"40.465871224775036";"-3.6309814569313033";"913 001 988";"";"parroquia.starosalia@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
59906;"Parroquia Santa Teresa Benedicta de la Cruz";"";"";"";"Metro: Mirasierra (línea 9).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b3cf6fdb2541f010VgnVCM1000000b205a0aRCRD";"SENDA DEL INFANTE";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28035";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"438969";"4482337";"40.48949480809248";"-3.720140798955564";"913 763 479";"";"edithstein@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
8132680;"Parroquia Santa Teresa de Calcuta";"";"";"";"Consulta los siguientes enlaces:";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3b898142a0d6e410VgnVCM2000000c205a0aRCRD";"MINERVA";"CALLE";"V";"58";"";"";"";"";"MADRID";"MADRID";"28032";"3";"VALDERRIVAS";"19";"VICALVARO";"448561";"4471974";"40.396784170461686";"-3.606132839135147";"917 768 162";"";"santateresadecalcuta@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3399;"Parroquia Santa Teresa y Santa Isabel";"";"";"";"Metro: Iglesia (línea 1), Alonso Cano (línea 7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6fc4b069a541f010VgnVCM1000000b205a0aRCRD";"PINTOR SOROLLA";"GLORIETA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28010";"3";"TRAFALGAR";"7";"CHAMBERI";"440701";"4476283";"40.435084849120955";"-3.6991442520833915";"914 483 620";"";"santateresaysantaisabel@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
